Year,Tag File,NFish,Tag ID,SpRRT,Length,Mark Site,Release Site,Total RKM,Release Date,Obs Site,Obs Time,Stage,Travel Days,NotFirst,Min Time,Max Time,Location Days
2015,JAR13036.WS1,4851,3D9.1C2DF36BCE,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-16 19:03:44,A ,775.42,,2015-05-16 19:03:44,2015-05-16 19:03:44,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF8784A,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-16 19:52:44,A ,775.45,,2015-05-16 19:52:44,2015-05-16 20:38:30,0.03
2015,JAR13036.WS2,2576,3D9.1C2DF2CD58,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-17 01:47:37,A ,775.70,,2015-05-17 01:47:37,2015-05-17 03:25:48,0.07
2015,JAR13036.WS1,4851,3D9.1C2DF24B35,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-17 04:51:14,A ,775.83,,2015-05-17 04:51:14,2015-05-17 04:51:14,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF29FAF,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-17 04:53:34,A ,775.83,,2015-05-17 04:53:34,2015-05-17 04:53:34,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF3887C,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-17 05:48:51,A ,775.87,,2015-05-17 05:48:51,2015-05-17 07:18:09,0.06
2015,JAR13037.WS3,4175,3D9.1C2DF20931,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-17 13:14:00,A ,776.18,,2015-05-17 13:14:00,2015-05-17 13:17:40,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF1D936,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 00:54:43,A ,776.66,,2015-05-18 00:54:43,2015-05-18 05:44:28,0.20
2015,JAR13037.WS3,4175,3D9.1C2DF29F22,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 03:48:34,A ,776.78,,2015-05-18 03:48:34,2015-05-18 03:48:34,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF37F79,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 04:29:39,A ,776.81,,2015-05-18 04:29:39,2015-05-21 18:51:54,3.60
2015,JAR13037.WS3,4175,3D9.1C2DF1EA0C,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 04:42:42,A ,776.82,,2015-05-18 04:42:42,2015-05-18 04:42:42,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF2E4FB,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 05:11:13,A ,776.84,,2015-05-18 05:11:13,2015-05-18 16:16:57,0.46
2015,JAR13037.WS4,3275,3D9.1C2DF2F7D0,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 06:00:50,A ,776.88,,2015-05-18 06:00:50,2015-05-18 06:32:43,0.02
2015,JAR13037.WS4,3275,3D9.1C2DF28527,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 06:30:02,A ,776.90,,2015-05-18 06:30:02,2015-05-18 06:30:02,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF2EA82,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 13:10:31,A ,777.17,,2015-05-18 13:10:31,2015-05-18 13:10:31,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF2E548,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-18 17:47:00,A ,777.37,,2015-05-18 17:47:00,2015-05-18 17:57:37,0.01
2015,JAR14027.WS1,2768,3DD.00773B5519,11H,,WSPH,WSPH,479,2014-04-03,WSH,2015-05-18 18:07:50,A ,410.21,,2015-05-18 18:07:50,2015-05-19 05:45:35,0.48
2015,JAR13037.WS3,4175,3D9.1C2DF2177C,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-19 04:25:21,A ,777.81,,2015-05-19 04:25:21,2015-05-19 04:25:21,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF229B1,11H,111,WSPH,WSPH,479,2013-04-01,WSH,2015-05-19 05:42:44,A ,777.86,,2015-05-19 05:42:44,2015-05-19 06:17:50,0.02
2015,JAR13037.WS4,3275,3D9.1C2DF29357,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-19 05:52:45,A ,777.87,,2015-05-19 05:52:45,2015-05-19 05:52:45,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF37BB6,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-19 06:32:05,A ,777.90,,2015-05-19 06:32:05,2015-05-19 06:32:05,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF1D940,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-20 16:16:24,A ,779.30,,2015-05-20 16:16:24,2015-05-20 16:16:24,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF206BD,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-20 17:31:18,A ,779.36,,2015-05-20 17:31:18,2015-05-20 17:31:18,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF33AB9,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-21 14:05:16,A ,780.21,,2015-05-21 14:05:16,2015-05-22 15:51:35,1.07
2015,JAR13037.WS4,3275,3D9.1C2DF228C7,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-22 18:10:32,A ,781.38,,2015-05-22 18:10:32,2015-05-22 18:40:56,0.02
2015,JAR13036.WS1,4851,3D9.1C2DF1E403,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-23 05:21:26,A ,781.85,,2015-05-23 05:21:26,2015-05-30 11:10:03,7.24
2015,JAR13036.WS1,4851,3D9.1C2DF3705B,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-23 06:45:55,A ,781.91,,2015-05-23 06:45:55,2015-05-23 07:16:30,0.02
2015,JAR13037.WS4,3275,3D9.1C2DF2ABED,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-23 08:02:13,A ,781.96,,2015-05-23 08:02:13,2015-05-23 08:02:13,0.00
2015,JAR14028.WS3,2776,3DD.007747E269,11H,,WSPH,WSPH,479,2014-04-03,WSH,2015-05-24 00:21:51,A ,415.47,,2015-05-24 00:21:51,2015-05-24 05:03:16,0.20
2015,JAR13037.WS3,4175,3D9.1C2DF347A3,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-24 02:34:29,A ,782.73,,2015-05-24 02:34:29,2015-05-24 03:51:44,0.05
2015,JAR13037.WS3,4175,3D9.1C2DF339A2,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-24 04:36:19,A ,782.82,,2015-05-24 04:36:19,2015-05-24 04:36:19,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF294DC,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-24 05:40:13,A ,782.86,,2015-05-24 05:40:13,2015-05-24 05:40:13,0.00
2015,JAR13037.WS4,3275,3D9.1C2DF842F9,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-25 19:50:53,A ,784.45,,2015-05-25 19:50:53,2015-05-25 19:50:54,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF24040,11H,120,WSPH,WSPH,479,2013-04-01,WSH,2015-05-26 05:25:06,A ,784.85,,2015-05-26 05:25:06,2015-05-26 06:01:42,0.03
2015,JAR13036.WS1,4851,3D9.1C2DF24B33,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-26 12:51:26,A ,785.16,,2015-05-26 12:51:26,2015-05-26 12:56:01,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF31F59,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-26 17:45:41,A ,785.37,,2015-05-26 17:45:41,2015-05-26 17:45:41,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF352EF,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-26 19:48:09,A ,785.45,,2015-05-26 19:48:09,2015-05-27 06:25:37,0.44
2015,JAR13036.WS2,2576,3D9.1C2DF36028,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-27 00:31:04,A ,785.65,,2015-05-27 00:31:04,2015-05-27 00:31:04,0.00
2015,JAR13036.WS1,4851,3D9.1C2DF35EE2,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-27 05:50:14,A ,785.87,,2015-05-27 05:50:14,2015-05-27 06:20:20,0.02
2015,JAR13037.WS3,4175,3D9.1C2DF2E073,11H,118,WSPH,WSPH,479,2013-04-01,WSH,2015-05-28 04:39:09,A ,786.82,,2015-05-28 04:39:09,2015-05-28 04:39:09,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF1E5C5,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-28 05:25:17,A ,786.85,,2015-05-28 05:25:17,2015-05-28 05:25:17,0.00
2015,JAR13036.WS2,2576,3D9.1C2DF384C3,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-28 09:27:58,A ,787.02,,2015-05-28 09:27:58,2015-05-28 09:37:27,0.01
2015,JAR13036.WS1,4851,3D9.1C2DF265A4,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-28 14:06:56,A ,787.21,,2015-05-28 14:06:56,2015-05-28 14:06:56,0.00
2015,JAR13037.WS3,4175,3D9.1C2DF2907F,11H,,WSPH,WSPH,479,2013-04-01,WSH,2015-05-29 02:03:50,A ,787.71,,2015-05-29 02:03:50,2015-05-29 02:42:21,0.03
